"COMPANY 
","FROM YEAR 
","TO YEAR 
","ATTACHMENT 
","**XBRL 
","ORIGINAL SUBMISSION DATE 
","LATEST REVISION DATE 
"
"HEG Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/HEG_26062026110409_HEGBRSR2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/HEGBRSR2026nse_BRSR_WebXMLFile_20260626_111049713.xml","26-Jun-2026","-"
"Mahindra & Mahindra Financial Services Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/M_MFIN_25062026234858_SEIntimationBRSRSigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSRxml2026_BRSR_WebXMLFile_20260625_234922531.xml","25-Jun-2026","-"
"Canara Robeco Asset Management Company Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544580_25062026220004.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544580_25620262204_BRSR_WebXMLFile_20260625_224053309.xml","25-Jun-2026","-"
"Oracle Financial Services Software Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532466_25062026191115.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532466_2562026191115_BRSR_WebXMLFile_20260625_204356258.xml","25-Jun-2026","-"
"IDBI Bank Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500116_25062026183922.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500116_2562026183922_BRSR_WebXMLFile_20260625_185254149.xml","25-Jun-2026","-"
"BANARAS BEADS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BANARBEADS_25062026162846_Businessresponsibility.pdf","https://nsearchives.nseindia.com/corporate/xbrl/NSEB_BRSR_WebXMLFile_20260625_162858785.xml","25-Jun-2026","-"
"HERITAGE FOODS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/HERITGFOOD_25062026155610_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_FY26_XML_BRSR_WebXMLFile_20260625_155659253.xml","25-Jun-2026","-"
"SHOPPERS STOP LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532638_25062026134800.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532638_256202613480_BRSR_WebXMLFile_20260625_144331964.xml","25-Jun-2026","-"
"Axis Bank Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/AXISBANK1_25062026142437_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_XML_25062026_BRSR_WebXMLFile_20260625_142447977.xml","25-Jun-2026","-"
"PEARL GLOBAL INDUSTRIES LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/PGIL_25062026141453_PGIL-BRSR_2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/PGILBRSR2026XML_BRSR_WebXMLFile_20260625_141548437.xml","25-Jun-2026","-"
"Bajaj Auto Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_25062026131638_SE_BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_Final_BRSR_WebXMLFile_20260625_131852591.xml","25-Jun-2026","-"
"UTI Asset Management Company Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543238_24062026233328.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543238_2462026233328_BRSR_WebXMLFile_20260625_001034777.xml","25-Jun-2026","-"
"FAIRCHEM ORGANICS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543252_24062026135830.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543252_2462026135830_BRSR_WebXMLFile_20260624_162236713.xml","24-Jun-2026","-"
"Khaitan Chemicals & Fertilizers Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_507794_24062026124712.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_507794_2462026124712_BRSR_WebXMLFile_20260624_125129262.xml","24-Jun-2026","-"
"Tech Mahindra Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532755_24062026000108.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532755_2462026018_BRSR_WebXMLFile_20260624_000617133.xml","24-Jun-2026","-"
"Tejas Networks Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540595_23062026185411.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540595_2362026185410_BRSR_WebXMLFile_20260623_185505256.xml","23-Jun-2026","-"
"Mahindra Logistics Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540768_23062026183018.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540768_2362026183018_BRSR_WebXMLFile_20260623_183310648.xml","23-Jun-2026","-"
"Xpro India Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/XPROINDIASKD_23062026160028_BRSR_2026_Signed.pdf","https://nsearchives.nseindia.com/corporate/xbrl/590013_BRSR_WebXMLFile_20260623_160147260.xml","23-Jun-2026","-"
"Raymond Lifestyle Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544240_23062026011311.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544240_236202611310_BRSR_WebXMLFile_20260623_011406103.xml","23-Jun-2026","-"
"RAYMOND REALTY LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544420_23062026002637.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544420_236202602637_BRSR_WebXMLFile_20260623_003452653.xml","23-Jun-2026","-"
"Raymond Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/RAYMOND_23062026003138_RLSEintimationsigned.pdf","https://nsearchives.nseindia.com/corporate/xbrl/RLBRSRfinal_BRSR_WebXMLFile_20260623_003342821.xml","23-Jun-2026","-"
"Motilal Oswal Financial Services Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532892_22062026231553.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532892_2262026231552_BRSR_WebXMLFile_20260622_231859396.xml","22-Jun-2026","-"
"Wipro Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_22062026192405_SEIntimationBusinessResponsibilityandSustainabilityReport.pdf","https://nsearchives.nseindia.com/corporate/xbrl/WIPRO_FY_2026_BRSR_BRSR_WebXMLFile_20260622_192436525.xml","22-Jun-2026","-"
"Kalpataru Projects International Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_522287_22062026183554.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_522287_2262026183554_BRSR_WebXMLFile_20260622_183652182.xml","22-Jun-2026","-"
"Welspun Corp Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532144_22062026180706.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532144_22620261875_BRSR_WebXMLFile_20260622_180801061.xml","22-Jun-2026","-"
"Shankara Building Products Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540425_22062026175332.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540425_2262026175332_BRSR_WebXMLFile_20260622_175419502.xml","22-Jun-2026","-"
"INDIA SHELTER FINANCE CORPORATION LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544044_22062026171032.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544044_2262026171031_BRSR_WebXMLFile_20260622_171129112.xml","22-Jun-2026","-"
"UJAAS ENERGY LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/UEL_22062026170545_ExchangeIntimationBRSR202526.pdf","https://nsearchives.nseindia.com/corporate/xbrl/ExchangeintimationBRSR202526_BRSR_WebXMLFile_20260622_170559631.xml","22-Jun-2026","-"
"Onward Technologies Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_517536_22062026152251.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_517536_2262026152251_BRSR_WebXMLFile_20260622_152349861.xml","22-Jun-2026","-"
"JUPITER LIFE LINE HOSPITALS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/JUPITER2023_22062026140208_JLHL_BRSR_2025-26.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSRJLHLXBRL_BRSR_WebXMLFile_20260622_140320964.xml","22-Jun-2026","-"
"NILKAMAL LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_523385_22062026124014.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_523385_2262026124013_BRSR_WebXMLFile_20260622_124109509.xml","22-Jun-2026","-"
"Akums Drugs and Pharmaceuticals Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/NSEAKUMS10_22062026111741_AKUMSBRSR2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/AkumsXBRL2026_BRSR_WebXMLFile_20260622_111759680.xml","22-Jun-2026","-"
"DODLA DAIRY LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543306_21062026221426.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543306_2162026221425_BRSR_WebXMLFile_20260621_221823720.xml","21-Jun-2026","-"
"Sheela Foam Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/SFL_20062026194423_BRSR_2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR26_BRSR_WebXMLFile_20260620_194727103.xml","20-Jun-2026","-"
"Sona BLW Precision Forgings Limited (���Sona Comstar���)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543300_20062026191930.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543300_2062026191930_BRSR_WebXMLFile_20260620_192021617.xml","20-Jun-2026","-"
"JYOTHY LABS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/JYOTHYLAB_20062026091733_3SEIntimation__BRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR2026_BRSR_WebXMLFile_20260620_091754106.xml","20-Jun-2026","-"
"ESCORTS KUBOTA LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500495_19062026181800.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500495_196202618180_BRSR_WebXMLFile_20260619_181829675.xml","19-Jun-2026","-"
"Swaraj Engines Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500407_19062026173429.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500407_1962026173429_BRSR_WebXMLFile_20260619_180348305.xml","19-Jun-2026","-"
"Vedanta Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500295_19062026172329.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500295_1962026172329_BRSR_WebXMLFile_20260619_180317938.xml","19-Jun-2026","-"
"PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/PILANIINVS_19062026170731_Pilani_BRSR_2025_26_19062026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/539883_19062026_BRSR_WebXMLFile_20260619_170750176.xml","19-Jun-2026","-"
"R R Kabel Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543981_19062026153938.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543981_1962026153938_BRSR_WebXMLFile_20260619_153950854.xml","19-Jun-2026","-"
"The Supreme Industries Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_509930_19062026122453.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_509930_1962026122453_BRSR_WebXMLFile_20260619_122528734.xml","19-Jun-2026","-"
"Union Bank of India",2025,2026,"https://nsearchives.nseindia.com/corporate/UNIONBANK_18062026204554_BRSR_202526.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_UBI_202526_BRSR_WebXMLFile_20260618_204621010.xml","18-Jun-2026","-"
"Tamilnad Mercantile Bank Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/9659523378_18062026193327_36.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_XML_BRSR_WebXMLFile_20260618_193416998.xml","18-Jun-2026","-"
"SBFC Finance Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/SBFC_18062026160638_SBFCBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR2026_BRSR_WebXMLFile_20260618_160656271.xml","18-Jun-2026","-"
"HESTER BIOSCIENCES LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_524669_18062026152143.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_524669_1862026152143_BRSR_WebXMLFile_20260618_152158872.xml","18-Jun-2026","-"
"Ajanta Pharma Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532331_18062026110241.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532331_186202611241_BRSR_WebXMLFile_20260618_110359859.xml","18-Jun-2026","-"
"Supreme Petrochem Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500405_17062026183635.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500405_1762026183635_BRSR_WebXMLFile_20260617_183651078.xml","17-Jun-2026","-"
"Shriram Finance Limited (SFL)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_511218_17062026175241.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_511218_1762026175241_BRSR_WebXMLFile_20260617_175259318.xml","17-Jun-2026","-"
"Balaji Amines Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_530999_17062026161100.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_530999_176202616110_BRSR_WebXMLFile_20260617_161119151.xml","17-Jun-2026","-"
"JSW Energy Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/KRUTIKAJSWEL_16062026235457_LettertoSEforBRSRcleanFINAL.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_BRSR_WebXMLFile_20260616_235834881.xml","16-Jun-2026","-"
"Tata Communications Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/TATACOMM_16062026194006_BRSR-Report-2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR-Report-2026_BRSR_WebXMLFile_20260616_194020344.xml","16-Jun-2026","-"
"EXIDE INDUSTRIES LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/EXIDEIND_16062026190012_sdSEIAR2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/brsr_BRSR_WebXMLFile_20260616_190029587.xml","16-Jun-2026","-"
"JSW DULUX LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/AKZOINDIA_16062026161948_JSWDuluxBRSR2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/JSWDuluxBRSR2026_BRSR_WebXMLFile_20260616_162252002.xml","16-Jun-2026","-"
"Dalmia Bharat Sugar and Industries Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/DALMIACEM_16062026145154_SE_Intimation_-_AGM_2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_XML_BRSR_WebXMLFile_20260616_145212459.xml","16-Jun-2026","-"
"BANK OF INDIA",2025,2026,"https://nsearchives.nseindia.com/corporate/BANKINDIA2_16062026105305_BOI_BRSRReport_2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/brsr_BRSR_WebXMLFile_20260616_105539158.xml","16-Jun-2026","-"
"Tata Motors Passenger Vehicles Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500570_16062026190455.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500570_166202619455_BRSR_WebXMLFile_20260616_190548861.xml","15-Jun-2026","16-Jun-2026"
"Computer Age Management Services Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/Jaiganesh_15062026215653_BRSR_final_15062026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_XML_15062026_BRSR_WebXMLFile_20260615_215715138.xml","15-Jun-2026","-"
"Nippon Life India Asset Management Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540767_15062026214547.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540767_1562026214547_BRSR_WebXMLFile_20260615_214640977.xml","15-Jun-2026","-"
"CORONA Remedies Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/CORONAREMEDIES_15062026213738_Business_Responsibility_and_Sustainability_Reporting_FY_2025-26.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_BRSR_WebXMLFile_20260615_213749589.xml","15-Jun-2026","-"
"Lloyds Enterprises Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_512463_15062026193615.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_512463_1562026193615_BRSR_WebXMLFile_20260615_193630626.xml","15-Jun-2026","-"
"SIS Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540673_15062026124647.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540673_1562026124646_BRSR_WebXMLFile_20260615_124805396.xml","15-Jun-2026","-"
"AWL Agri Business Limited (formerly known as Adani Wilmar Limited)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543458_14062026000101.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543458_1462026011_BRSR_WebXMLFile_20260614_000137575.xml","14-Jun-2026","-"
"Adani Ports and Special Economic Zone Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532921_29052026230226.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532921_295202623226_BRSR_WebXMLFile_20260613_230946503.xml","13-Jun-2026","-"
"UCO BANK",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532505_21052026204419.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532505_2152026204419_BRSR_WebXMLFile_20260613_230934945.xml","13-Jun-2026","-"
"Tata Consumer Products Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500800_17052026202543.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500800_1752026202543_BRSR_WebXMLFile_20260613_230927401.xml","13-Jun-2026","-"
"ALLIED BLENDERS AND DISTILLERS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544203_12062026223412.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544203_1262026223412_BRSR_WebXMLFile_20260612_223431905.xml","12-Jun-2026","-"
"Kansai Nerolac Paints Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500165_12062026193815.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500165_1262026193815_BRSR_WebXMLFile_20260612_193834860.xml","12-Jun-2026","-"
"Asian Paints Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500820_12062026171703.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500820_126202617173_BRSR_WebXMLFile_20260612_171815499.xml","12-Jun-2026","-"
"INDIAN OVERSEAS BANK",2025,2026,"https://nsearchives.nseindia.com/corporate/IOB_11062026185628_signedbrsr.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSRXML_BRSR_WebXMLFile_20260611_185736569.xml","11-Jun-2026","-"
"LAURUS LABS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540222_11062026180631.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540222_116202618631_BRSR_WebXMLFile_20260611_180653948.xml","11-Jun-2026","-"
"DCB Bank Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/Priyeshjain_10062026220135_Business_Responsibility_and_Sustainability_Report_for_the_FY_2025-26.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR2026_BRSR_WebXMLFile_20260610_220149846.xml","10-Jun-2026","-"
"The Tata Power Company Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500400_10062026205841.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500400_1062026205841_BRSR_WebXMLFile_20260610_205858978.xml","10-Jun-2026","-"
"S.J.S. ENTERPRISES LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543387_10062026194654.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543387_1062026194654_BRSR_WebXMLFile_20260610_194802131.xml","10-Jun-2026","-"
"Infosys Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500209_10062026191217.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500209_1062026191217_BRSR_WebXMLFile_20260610_191246055.xml","10-Jun-2026","-"
"Sterling and Wilson Renewable Energy Limited (SWREL)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_542760_10062026112139.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_542760_1062026112139_BRSR_WebXMLFile_20260610_112159534.xml","10-Jun-2026","-"
"ALKYL AMINES CHEMICALS LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_506767_09062026221238.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_506767_962026221238_BRSR_WebXMLFile_20260609_221254744.xml","09-Jun-2026","-"
"CreditAccess Grameen Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/CREDITACC_09062026190506_BRSR_Report.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_BRSR_WebXMLFile_20260609_190524162.xml","09-Jun-2026","-"
"Polycab India Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/POLYCAB_08062026234828_CoveringletterBRSRFY202526.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSRFY2026_BRSR_WebXMLFile_20260608_235014737.xml","08-Jun-2026","-"
"Wheels India Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/WHEELS_08062026224557_BRSR_2026.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_2026_BRSR_WebXMLFile_20260608_224644336.xml","08-Jun-2026","-"
"CARE Ratings Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_534804_08062026192841.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_534804_862026192841_BRSR_WebXMLFile_20260608_192856817.xml","08-Jun-2026","-"
"Voltas Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500575_06062026234424.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500575_662026234424_BRSR_WebXMLFile_20260606_234442817.xml","06-Jun-2026","-"
"Tata Motors Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_06062026223350_NSEBSEBRSR.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_BRSR_WebXMLFile_20260606_223459250.xml","06-Jun-2026","-"
"BANK OF MAHARASHTRA",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532525_06062026202144.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532525_662026202144_BRSR_WebXMLFile_20260606_202159675.xml","06-Jun-2026","-"
"G N A AXLES LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540124_06062026163807.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540124_66202616387_BRSR_WebXMLFile_20260606_163822714.xml","06-Jun-2026","-"
"SRF LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/ekta_maheshwari_06062026135325_BRSRF.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSRXBRL_BRSR_WebXMLFile_20260606_135344017.xml","06-Jun-2026","-"
"Sanofi Consumer Healthcare India Limited",2025,2025,"https://nsearchives.nseindia.com/corporate/BRSR_544250_05062026130202.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544250_5620261322_BRSR_WebXMLFile_20260606_021101332.xml","06-Jun-2026","-"
"SANGAM (INDIA) LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_514234_04062026185846.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_514234_462026185846_BRSR_WebXMLFile_20260606_021055282.xml","06-Jun-2026","-"
"Nestle India Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500790_05062026165313.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500790_562026165313_BRSR_WebXMLFile_20260606_021049013.xml","06-Jun-2026","-"
"Elecon Engineering Company Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_505700_02062026203403.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_505700_26202620343_BRSR_WebXMLFile_20260606_021043051.xml","06-Jun-2026","-"
"Innova Captab Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_544067_04062026185524.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_544067_462026185524_BRSR_WebXMLFile_20260606_021036930.xml","06-Jun-2026","-"
"Hindustan Unilever Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500696_02062026222452.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500696_262026222452_BRSR_WebXMLFile_20260606_021025615.xml","06-Jun-2026","-"
"Cipla Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500087_01062026234048.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500087_162026234048_BRSR_WebXMLFile_20260606_021018688.xml","06-Jun-2026","-"
"Reliance Industries Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500325_28052026144009.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500325_285202614409_BRSR_WebXMLFile_20260606_021004400.xml","06-Jun-2026","-"
"PSP Projects Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_540544_28052026190940.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_540544_285202619940_BRSR_WebXMLFile_20260606_020952396.xml","06-Jun-2026","-"
"CANARA BANK",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532483_27052026191541.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532483_2752026191541_BRSR_WebXMLFile_20260606_020946333.xml","06-Jun-2026","-"
"Punjab National Bank",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_532461_27052026201816.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_532461_2752026201816_BRSR_WebXMLFile_20260606_020939475.xml","06-Jun-2026","-"
"State Bank of India (���SBI/the Bank/Bank���)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_500112_04062026190815.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_500112_46202619815_BRSR_WebXMLFile_20260606_021012391.xml","06-Jun-2026","06-Jun-2026"
"J .B. Chemicals & Pharmaceuticals Ltd.",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_506943_25052026172526.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_506943_2552026172526_BRSR_WebXMLFile_20260606_020925497.xml","06-Jun-2026","-"
"Archean Chemical Industries Limited",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543657_22052026143312.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543657_2252026143312_BRSR_WebXMLFile_20260606_020909069.xml","06-Jun-2026","-"
"EMUDHRA LIMITED",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543533_26052026153625.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543533_2652026153625_BRSR_WebXMLFile_20260606_020903217.xml","06-Jun-2026","-"
"Epigral Ltd (formerly known as Meghmani Finechem Limited)",2025,2026,"https://nsearchives.nseindia.com/corporate/BRSR_543332_15052026180450.pdf","https://nsearchives.nseindia.com/corporate/xbrl/BRSR_543332_155202618450_BRSR_WebXMLFile_20260606_020845629.xml","06-Jun-2026","-"
